HCI Services;Industrie Vertrag unterzeichnet retour;https://galenica.atlassian.net/servicedesk/customer/portal/36/group/40/create/85
HCI Services;Documedis Plattform Vertrag unterzeichnet retour;https://galenica.atlassian.net/servicedesk/customer/portal/36/group/40/create/85
HCI Services;Parapharmacy Neue Anmeldung Artikel / MyProducts;https://galenica.atlassian.net/servicedesk/customer/portal/36/group/40/create/85
HCI Services;Parapharmacy Bearbeitung bestehende Daten / MyProducts;https://galenica.atlassian.net/servicedesk/customer/portal/36/group/40/create/85
HCI Services;Pharma Bearbeitung bestehende Daten / MyProducts;https://galenica.atlassian.net/servicedesk/customer/portal/36/group/40/create/85
HCI Services;PharmaVista Information Rechnung / PO-Nummer;https://galenica.atlassian.net/servicedesk/customer/portal/36/group/40/create/85
HCI Services;PharmaVista Account;https://galenica.atlassian.net/servicedesk/customer/portal/36/group/40/create/85
HCI Services;PharmaVista Inhalt / Anwendung;https://galenica.atlassian.net/servicedesk/customer/portal/36/group/40/create/85
HCI Services;compendium.ch Inhalt und Anwendung;https://galenica.atlassian.net/servicedesk/customer/portal/36/group/40/create/85
HCI Services;compendiumAPP Inhalt un Anwendung;https://galenica.atlassian.net/servicedesk/customer/portal/36/group/40/create/85
HCI Services;Swiss-rx-login Registration / Account;https://galenica.atlassian.net/servicedesk/customer/portal/36/group/40/create/85
HCI Services;Partner Datenbank;https://galenica.atlassian.net/servicedesk/customer/portal/36/group/40/create/85
HCI Services;Documedis Vaccination Anfrage / Informationen;https://galenica.atlassian.net/servicedesk/customer/portal/36/group/40/create/85
HCI Services;Documedis Vaccination Anfrage Vertrag;https://galenica.atlassian.net/servicedesk/customer/portal/36/group/40/create/85
HCI Services;Documedis API / Webservice Informationen;https://galenica.atlassian.net/servicedesk/customer/portal/36/group/40/create/85
HCI Services;CAP Ordner Bestellung;https://galenica.atlassian.net/servicedesk/customer/portal/36/group/40/create/85
HCI Services;Documedis eMediplan;https://galenica.atlassian.net/servicedesk/customer/portal/36/group/40/create/85
HCI Services;Documedis eRezept;https://galenica.atlassian.net/servicedesk/customer/portal/36/group/40/create/85
HCI Services;Index Allgemeine Anfrage Endkunden;https://galenica.atlassian.net/servicedesk/customer/portal/36/group/40/create/85
HCI Services;Industrie Allgemeine Anfrage;https://galenica.atlassian.net/servicedesk/customer/portal/36/group/40/create/85
HCI Services;evidisBasic - Anfrage zum Inhalt;https://galenica.atlassian.net/servicedesk/customer/portal/36/group/40/create/85
HCI Services;netCare Account;https://galenica.atlassian.net/servicedesk/customer/portal/36/group/40/create/85
HCI Services;evidisBasic Account;https://galenica.atlassian.net/servicedesk/customer/portal/36/group/40/create/85
HCI Services;Hotline Allgemeine Anfrage / Telefon;https://galenica.atlassian.net/servicedesk/customer/portal/36/group/40/create/85
HCI Services;Hotline Allgemeine Anfrage / Email;https://galenica.atlassian.net/servicedesk/customer/portal/36/group/40/create/85
HCI Services;Doc E-Mail;https://galenica.atlassian.net/servicedesk/customer/portal/36/group/40/create/85
HCI Services;Paradoc E-Mail;https://galenica.atlassian.net/servicedesk/customer/portal/36/group/40/create/85
HCI Services;INDEX;https://galenica.atlassian.net/servicedesk/customer/portal/36/group/40/create/165
HCI Services;MonCatalogue;https://galenica.atlassian.net/servicedesk/customer/portal/36/group/40/create/165
HCI Services;Documedis;https://galenica.atlassian.net/servicedesk/customer/portal/36/group/40/create/165
HCI Services;MyProducts;https://galenica.atlassian.net/servicedesk/customer/portal/36/group/40/create/165
HCI Services;ProductPlus;https://galenica.atlassian.net/servicedesk/customer/portal/36/group/40/create/165
HCI Services;PharmaVista;https://galenica.atlassian.net/servicedesk/customer/portal/36/group/40/create/165
IBS Services;Droit d'accès IBS;https://galenica.atlassian.net/servicedesk/customer/portal/25/group/30/create/103
IBS Services;IBS (Galexis ERP);https://galenica.atlassian.net/servicedesk/customer/portal/25/group/30/create/56
ICTS Services;Article manquant dans LENI;https://galenica.atlassian.net/servicedesk/customer/portal/7/group/10/create/87
ICTS Services;Onboarding des employés;https://galenica.atlassian.net/servicedesk/customer/portal/7/group/10/create/94
ICTS Services;Demande de software;https://galenica.atlassian.net/servicedesk/customer/portal/7/group/10/create/181
Incident Management Services;Incident ICT Support;https://galenica.atlassian.net/servicedesk/customer/portal/23/group/42/create/746
Incident Management Services;Incident Pharmacy Support;https://galenica.atlassian.net/servicedesk/customer/portal/23/group/42/create/58
Information Security Services;IT Governance & Security;https://galenica.atlassian.net/servicedesk/customer/portal/11/group/15/create/36
Information Security Services;demander une consultation auprès de l'équipe INFOSEC;https://galenica.atlassian.net/servicedesk/customer/portal/11/group/15/create/36
Information Security Services;Rapport de Vulnérabilité;https://galenica.atlassian.net/servicedesk/customer/portal/11/group/15/create/180
Information Security Services;Signaler un site web bloqué;https://galenica.atlassian.net/servicedesk/customer/portal/11/group/15/create/449
Medifilm Services;Mediproc - Medifilm ERP;https://galenica.atlassian.net/servicedesk/customer/portal/27/group/20/create/62
Medifilm Services;DDI - Verblisterungssystem DDI;https://galenica.atlassian.net/servicedesk/customer/portal/27/group/20/create/62
Medifilm Services;JVM - Verblisterungssystem JVM;https://galenica.atlassian.net/servicedesk/customer/portal/27/group/20/create/62
Medifilm Services;ZIUZ - Qualitätskontrollsystem ZIUZ;https://galenica.atlassian.net/servicedesk/customer/portal/27/group/20/create/62
